data_year,county_fips,county_name,disease_slug,case_count,is_suppressed,data_source
2020,36013,Chautauqua,meningitis-bacterial,1,0,annual-report-pdf
2020,36013,Chautauqua,meningococcal,0,0,annual-report-pdf
2020,36013,Chautauqua,mumps,1,0,annual-report-pdf
2020,36013,Chautauqua,neonatal-herpes,0,0,annual-report-pdf
2020,36013,Chautauqua,pertussis,5,0,annual-report-pdf
2020,36013,Chautauqua,q-fever,0,0,annual-report-pdf
2020,36013,Chautauqua,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2020,36013,Chautauqua,salmonellosis,12,0,annual-report-pdf
2020,36013,Chautauqua,shigellosis,0,0,annual-report-pdf
2020,36013,Chautauqua,strep-a-invasive,7,0,annual-report-pdf
2020,36013,Chautauqua,strep-b-invasive,10,0,annual-report-pdf
2020,36013,Chautauqua,strep-pneumo-invasive,5,0,annual-report-pdf
2020,36013,Chautauqua,syphilis-early,6,0,annual-report-pdf
2020,36013,Chautauqua,syphilis-late,5,0,annual-report-pdf
2020,36013,Chautauqua,tetanus,0,0,annual-report-pdf
2020,36013,Chautauqua,toxic-shock-syndrome,0,0,annual-report-pdf
2020,36013,Chautauqua,tuberculosis,0,0,annual-report-pdf
2020,36013,Chautauqua,tularemia,0,0,annual-report-pdf
2020,36013,Chautauqua,typhoid-fever,0,0,annual-report-pdf
2020,36013,Chautauqua,vibriosis,0,0,annual-report-pdf
2020,36013,Chautauqua,visa-staph,0,0,annual-report-pdf
2020,36013,Chautauqua,west-nile-fever,0,0,annual-report-pdf
2020,36013,Chautauqua,west-nile-virus,0,0,annual-report-pdf
2020,36013,Chautauqua,yersiniosis,0,0,annual-report-pdf
2020,36015,Chemung,acute-flaccid-myelitis,0,0,annual-report-pdf
2020,36015,Chemung,amebiasis,0,0,annual-report-pdf
2020,36015,Chemung,anaplasmosis,2,0,annual-report-pdf
2020,36015,Chemung,babesiosis,0,0,annual-report-pdf
2020,36015,Chemung,brucellosis,0,0,annual-report-pdf
2020,36015,Chemung,campylobacteriosis,9,0,annual-report-pdf
2020,36015,Chemung,candida-auris,0,0,annual-report-pdf
2020,36015,Chemung,chikungunya,0,0,annual-report-pdf
2020,36015,Chemung,chlamydia,339,0,annual-report-pdf
2020,36015,Chemung,cryptosporidiosis,4,0,annual-report-pdf
2020,36015,Chemung,cyclosporiasis,0,0,annual-report-pdf
2020,36015,Chemung,dengue-fever,0,0,annual-report-pdf
2020,36015,Chemung,e-coli-stec,1,0,annual-report-pdf
2020,36015,Chemung,ehrlichiosis,1,0,annual-report-pdf
2020,36015,Chemung,giardiasis,6,0,annual-report-pdf
2020,36015,Chemung,gonorrhea,115,0,annual-report-pdf
2020,36015,Chemung,haemophilus-influenzae,1,0,annual-report-pdf
2020,36015,Chemung,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2020,36015,Chemung,hepatitis-a,15,0,annual-report-pdf
2020,36015,Chemung,hepatitis-b-acute,0,0,annual-report-pdf
2020,36015,Chemung,hepatitis-b-chronic,9,0,annual-report-pdf
2020,36015,Chemung,hepatitis-c-acute,15,0,annual-report-pdf
2020,36015,Chemung,hepatitis-c-chronic,47,0,annual-report-pdf
2020,36015,Chemung,influenza,1089,0,annual-report-pdf
2020,36015,Chemung,legionellosis,7,0,annual-report-pdf
2020,36015,Chemung,listeriosis,0,0,annual-report-pdf
2020,36015,Chemung,lyme-disease,6,0,annual-report-pdf
2020,36015,Chemung,malaria,0,0,annual-report-pdf
2020,36015,Chemung,measles,0,0,annual-report-pdf
2020,36015,Chemung,meningitis-aseptic,0,0,annual-report-pdf
2020,36015,Chemung,meningitis-bacterial,0,0,annual-report-pdf
2020,36015,Chemung,meningococcal,0,0,annual-report-pdf
2020,36015,Chemung,mumps,0,0,annual-report-pdf
2020,36015,Chemung,neonatal-herpes,1,0,annual-report-pdf
2020,36015,Chemung,pertussis,0,0,annual-report-pdf
2020,36015,Chemung,q-fever,0,0,annual-report-pdf
2020,36015,Chemung,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2020,36015,Chemung,salmonellosis,8,0,annual-report-pdf
2020,36015,Chemung,shigellosis,0,0,annual-report-pdf
2020,36015,Chemung,strep-a-invasive,6,0,annual-report-pdf
2020,36015,Chemung,strep-b-invasive,12,0,annual-report-pdf
2020,36015,Chemung,strep-pneumo-invasive,10,0,annual-report-pdf
2020,36015,Chemung,syphilis-early,3,0,annual-report-pdf
2020,36015,Chemung,syphilis-late,6,0,annual-report-pdf
2020,36015,Chemung,tetanus,0,0,annual-report-pdf
2020,36015,Chemung,toxic-shock-syndrome,0,0,annual-report-pdf
2020,36015,Chemung,tuberculosis,0,0,annual-report-pdf
2020,36015,Chemung,tularemia,0,0,annual-report-pdf
2020,36015,Chemung,typhoid-fever,0,0,annual-report-pdf
2020,36015,Chemung,vibriosis,0,0,annual-report-pdf
2020,36015,Chemung,visa-staph,0,0,annual-report-pdf
2020,36015,Chemung,west-nile-fever,0,0,annual-report-pdf
2020,36015,Chemung,west-nile-virus,0,0,annual-report-pdf
2020,36015,Chemung,yersiniosis,1,0,annual-report-pdf
2020,36017,Chenango,acute-flaccid-myelitis,0,0,annual-report-pdf
2020,36017,Chenango,amebiasis,0,0,annual-report-pdf
2020,36017,Chenango,anaplasmosis,13,0,annual-report-pdf
2020,36017,Chenango,babesiosis,1,0,annual-report-pdf
2020,36017,Chenango,brucellosis,0,0,annual-report-pdf
2020,36017,Chenango,campylobacteriosis,14,0,annual-report-pdf
2020,36017,Chenango,candida-auris,0,0,annual-report-pdf
2020,36017,Chenango,chikungunya,0,0,annual-report-pdf
2020,36017,Chenango,chlamydia,79,0,annual-report-pdf
2020,36017,Chenango,cryptosporidiosis,4,0,annual-report-pdf
2020,36017,Chenango,cyclosporiasis,0,0,annual-report-pdf
2020,36017,Chenango,dengue-fever,0,0,annual-report-pdf
2020,36017,Chenango,e-coli-stec,3,0,annual-report-pdf
2020,36017,Chenango,ehrlichiosis,1,0,annual-report-pdf
2020,36017,Chenango,giardiasis,6,0,annual-report-pdf
2020,36017,Chenango,gonorrhea,17,0,annual-report-pdf
2020,36017,Chenango,haemophilus-influenzae,0,0,annual-report-pdf
2020,36017,Chenango,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2020,36017,Chenango,hepatitis-a,1,0,annual-report-pdf
2020,36017,Chenango,hepatitis-b-acute,1,0,annual-report-pdf
2020,36017,Chenango,hepatitis-b-chronic,6,0,annual-report-pdf
2020,36017,Chenango,hepatitis-c-acute,0,0,annual-report-pdf
2020,36017,Chenango,hepatitis-c-chronic,18,0,annual-report-pdf
2020,36017,Chenango,influenza,568,0,annual-report-pdf
2020,36017,Chenango,legionellosis,0,0,annual-report-pdf
2020,36017,Chenango,listeriosis,0,0,annual-report-pdf
2020,36017,Chenango,lyme-disease,80,0,annual-report-pdf
2020,36017,Chenango,malaria,0,0,annual-report-pdf
2020,36017,Chenango,measles,0,0,annual-report-pdf
2020,36017,Chenango,meningitis-aseptic,1,0,annual-report-pdf
2020,36017,Chenango,meningitis-bacterial,0,0,annual-report-pdf
2020,36017,Chenango,meningococcal,0,0,annual-report-pdf
2020,36017,Chenango,mumps,0,0,annual-report-pdf
2020,36017,Chenango,neonatal-herpes,0,0,annual-report-pdf
2020,36017,Chenango,pertussis,0,0,annual-report-pdf
2020,36017,Chenango,q-fever,0,0,annual-report-pdf
2020,36017,Chenango,rocky-mountain-spotted-fever,1,0,annual-report-pdf
2020,36017,Chenango,salmonellosis,5,0,annual-report-pdf
2020,36017,Chenango,shigellosis,1,0,annual-report-pdf
2020,36017,Chenango,strep-a-invasive,2,0,annual-report-pdf
2020,36017,Chenango,strep-b-invasive,4,0,annual-report-pdf
2020,36017,Chenango,strep-pneumo-invasive,2,0,annual-report-pdf
2020,36017,Chenango,syphilis-early,4,0,annual-report-pdf
2020,36017,Chenango,syphilis-late,1,0,annual-report-pdf
2020,36017,Chenango,tetanus,0,0,annual-report-pdf
2020,36017,Chenango,toxic-shock-syndrome,0,0,annual-report-pdf
2020,36017,Chenango,tuberculosis,0,0,annual-report-pdf
2020,36017,Chenango,tularemia,0,0,annual-report-pdf
2020,36017,Chenango,typhoid-fever,0,0,annual-report-pdf
2020,36017,Chenango,vibriosis,0,0,annual-report-pdf
2020,36017,Chenango,visa-staph,0,0,annual-report-pdf
2020,36017,Chenango,west-nile-fever,0,0,annual-report-pdf
2020,36017,Chenango,west-nile-virus,0,0,annual-report-pdf
2020,36017,Chenango,yersiniosis,1,0,annual-report-pdf
2020,36019,Clinton,acute-flaccid-myelitis,0,0,annual-report-pdf
2020,36019,Clinton,amebiasis,0,0,annual-report-pdf
2020,36019,Clinton,anaplasmosis,11,0,annual-report-pdf
2020,36019,Clinton,babesiosis,0,0,annual-report-pdf
2020,36019,Clinton,brucellosis,0,0,annual-report-pdf
2020,36019,Clinton,campylobacteriosis,13,0,annual-report-pdf
2020,36019,Clinton,candida-auris,0,0,annual-report-pdf
2020,36019,Clinton,chikungunya,0,0,annual-report-pdf
2020,36019,Clinton,chlamydia,206,0,annual-report-pdf
2020,36019,Clinton,cryptosporidiosis,4,0,annual-report-pdf
2020,36019,Clinton,cyclosporiasis,0,0,annual-report-pdf
2020,36019,Clinton,dengue-fever,0,0,annual-report-pdf
2020,36019,Clinton,e-coli-stec,2,0,annual-report-pdf
2020,36019,Clinton,ehrlichiosis,0,0,annual-report-pdf
2020,36019,Clinton,giardiasis,11,0,annual-report-pdf
2020,36019,Clinton,gonorrhea,17,0,annual-report-pdf
2020,36019,Clinton,haemophilus-influenzae,2,0,annual-report-pdf
2020,36019,Clinton,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2020,36019,Clinton,hepatitis-a,0,0,annual-report-pdf
2020,36019,Clinton,hepatitis-b-acute,0,0,annual-report-pdf
2020,36019,Clinton,hepatitis-b-chronic,3,0,annual-report-pdf
2020,36019,Clinton,hepatitis-c-acute,4,0,annual-report-pdf
2020,36019,Clinton,hepatitis-c-chronic,38,0,annual-report-pdf
2020,36019,Clinton,influenza,566,0,annual-report-pdf
2020,36019,Clinton,legionellosis,2,0,annual-report-pdf
2020,36019,Clinton,listeriosis,0,0,annual-report-pdf
2020,36019,Clinton,lyme-disease,32,0,annual-report-pdf
2020,36019,Clinton,malaria,0,0,annual-report-pdf
2020,36019,Clinton,measles,0,0,annual-report-pdf
2020,36019,Clinton,meningitis-aseptic,0,0,annual-report-pdf
2020,36019,Clinton,meningitis-bacterial,0,0,annual-report-pdf
2020,36019,Clinton,meningococcal,0,0,annual-report-pdf
2020,36019,Clinton,mumps,0,0,annual-report-pdf
2020,36019,Clinton,neonatal-herpes,0,0,annual-report-pdf
2020,36019,Clinton,pertussis,1,0,annual-report-pdf
2020,36019,Clinton,q-fever,0,0,annual-report-pdf
2020,36019,Clinton,rocky-mountain-spotted-fever,1,0,annual-report-pdf
2020,36019,Clinton,salmonellosis,8,0,annual-report-pdf
2020,36019,Clinton,shigellosis,0,0,annual-report-pdf
2020,36019,Clinton,strep-a-invasive,2,0,annual-report-pdf
2020,36019,Clinton,strep-b-invasive,10,0,annual-report-pdf
2020,36019,Clinton,strep-pneumo-invasive,5,0,annual-report-pdf
2020,36019,Clinton,syphilis-early,0,0,annual-report-pdf
2020,36019,Clinton,syphilis-late,0,0,annual-report-pdf
2020,36019,Clinton,tetanus,0,0,annual-report-pdf
2020,36019,Clinton,toxic-shock-syndrome,0,0,annual-report-pdf
2020,36019,Clinton,tuberculosis,0,0,annual-report-pdf
2020,36019,Clinton,tularemia,0,0,annual-report-pdf
2020,36019,Clinton,typhoid-fever,0,0,annual-report-pdf
2020,36019,Clinton,vibriosis,0,0,annual-report-pdf
2020,36019,Clinton,visa-staph,0,0,annual-report-pdf
2020,36019,Clinton,west-nile-fever,0,0,annual-report-pdf
2020,36019,Clinton,west-nile-virus,0,0,annual-report-pdf
2020,36019,Clinton,yersiniosis,2,0,annual-report-pdf
2020,36021,Columbia,acute-flaccid-myelitis,0,0,annual-report-pdf
2020,36021,Columbia,amebiasis,0,0,annual-report-pdf
2020,36021,Columbia,anaplasmosis,134,0,annual-report-pdf
2020,36021,Columbia,babesiosis,11,0,annual-report-pdf
2020,36021,Columbia,brucellosis,0,0,annual-report-pdf
2020,36021,Columbia,campylobacteriosis,15,0,annual-report-pdf
2020,36021,Columbia,candida-auris,0,0,annual-report-pdf
2020,36021,Columbia,chikungunya,0,0,annual-report-pdf
2020,36021,Columbia,chlamydia,149,0,annual-report-pdf
2020,36021,Columbia,cryptosporidiosis,1,0,annual-report-pdf
2020,36021,Columbia,cyclosporiasis,0,0,annual-report-pdf
2020,36021,Columbia,dengue-fever,0,0,annual-report-pdf
2020,36021,Columbia,e-coli-stec,3,0,annual-report-pdf
2020,36021,Columbia,ehrlichiosis,1,0,annual-report-pdf
2020,36021,Columbia,giardiasis,7,0,annual-report-pdf
2020,36021,Columbia,gonorrhea,49,0,annual-report-pdf
2020,36021,Columbia,haemophilus-influenzae,0,0,annual-report-pdf
2020,36021,Columbia,hemolytic-uremic-syndrome,2,0,annual-report-pdf
2020,36021,Columbia,hepatitis-a,0,0,annual-report-pdf
2020,36021,Columbia,hepatitis-b-acute,0,0,annual-report-pdf
2020,36021,Columbia,hepatitis-b-chronic,1,0,annual-report-pdf
2020,36021,Columbia,hepatitis-c-acute,2,0,annual-report-pdf
2020,36021,Columbia,hepatitis-c-chronic,24,0,annual-report-pdf
2020,36021,Columbia,influenza,128,0,annual-report-pdf
2020,36021,Columbia,legionellosis,1,0,annual-report-pdf
2020,36021,Columbia,listeriosis,0,0,annual-report-pdf
2020,36021,Columbia,lyme-disease,194,0,annual-report-pdf
2020,36021,Columbia,malaria,0,0,annual-report-pdf
2020,36021,Columbia,measles,0,0,annual-report-pdf
2020,36021,Columbia,meningitis-aseptic,0,0,annual-report-pdf
2020,36021,Columbia,meningitis-bacterial,0,0,annual-report-pdf
2020,36021,Columbia,meningococcal,0,0,annual-report-pdf
2020,36021,Columbia,mumps,0,0,annual-report-pdf
2020,36021,Columbia,neonatal-herpes,0,0,annual-report-pdf
2020,36021,Columbia,pertussis,1,0,annual-report-pdf
2020,36021,Columbia,q-fever,0,0,annual-report-pdf
2020,36021,Columbia,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2020,36021,Columbia,salmonellosis,10,0,annual-report-pdf
2020,36021,Columbia,shigellosis,2,0,annual-report-pdf
2020,36021,Columbia,strep-a-invasive,2,0,annual-report-pdf
2020,36021,Columbia,strep-b-invasive,9,0,annual-report-pdf
2020,36021,Columbia,strep-pneumo-invasive,2,0,annual-report-pdf
2020,36021,Columbia,syphilis-early,9,0,annual-report-pdf
2020,36021,Columbia,syphilis-late,3,0,annual-report-pdf
2020,36021,Columbia,tetanus,0,0,annual-report-pdf
2020,36021,Columbia,toxic-shock-syndrome,0,0,annual-report-pdf
2020,36021,Columbia,tuberculosis,0,0,annual-report-pdf
2020,36021,Columbia,tularemia,0,0,annual-report-pdf
2020,36021,Columbia,typhoid-fever,0,0,annual-report-pdf
2020,36021,Columbia,vibriosis,0,0,annual-report-pdf
2020,36021,Columbia,visa-staph,0,0,annual-report-pdf
2020,36021,Columbia,west-nile-fever,0,0,annual-report-pdf
2020,36021,Columbia,west-nile-virus,0,0,annual-report-pdf
2020,36021,Columbia,yersiniosis,1,0,annual-report-pdf
2020,36023,Cortland,acute-flaccid-myelitis,0,0,annual-report-pdf
2020,36023,Cortland,amebiasis,0,0,annual-report-pdf
2020,36023,Cortland,anaplasmosis,1,0,annual-report-pdf
2020,36023,Cortland,babesiosis,0,0,annual-report-pdf
2020,36023,Cortland,brucellosis,0,0,annual-report-pdf
2020,36023,Cortland,campylobacteriosis,6,0,annual-report-pdf
2020,36023,Cortland,candida-auris,0,0,annual-report-pdf
2020,36023,Cortland,chikungunya,0,0,annual-report-pdf
2020,36023,Cortland,chlamydia,180,0,annual-report-pdf
2020,36023,Cortland,cryptosporidiosis,8,0,annual-report-pdf
2020,36023,Cortland,cyclosporiasis,0,0,annual-report-pdf
2020,36023,Cortland,dengue-fever,0,0,annual-report-pdf
2020,36023,Cortland,e-coli-stec,4,0,annual-report-pdf
2020,36023,Cortland,ehrlichiosis,0,0,annual-report-pdf
2020,36023,Cortland,giardiasis,10,0,annual-report-pdf
2020,36023,Cortland,gonorrhea,33,0,annual-report-pdf
2020,36023,Cortland,haemophilus-influenzae,0,0,annual-report-pdf
2020,36023,Cortland,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2020,36023,Cortland,hepatitis-a,0,0,annual-report-pdf
2020,36023,Cortland,hepatitis-b-acute,1,0,annual-report-pdf
2020,36023,Cortland,hepatitis-b-chronic,2,0,annual-report-pdf
2020,36023,Cortland,hepatitis-c-acute,0,0,annual-report-pdf
2020,36023,Cortland,hepatitis-c-chronic,20,0,annual-report-pdf
2020,36023,Cortland,influenza,895,0,annual-report-pdf
2020,36023,Cortland,legionellosis,2,0,annual-report-pdf
2020,36023,Cortland,listeriosis,0,0,annual-report-pdf
2020,36023,Cortland,lyme-disease,52,0,annual-report-pdf
2020,36023,Cortland,malaria,0,0,annual-report-pdf
2020,36023,Cortland,measles,0,0,annual-report-pdf
2020,36023,Cortland,meningitis-aseptic,0,0,annual-report-pdf
2020,36023,Cortland,meningitis-bacterial,0,0,annual-report-pdf
2020,36023,Cortland,meningococcal,0,0,annual-report-pdf
2020,36023,Cortland,mumps,11,0,annual-report-pdf
2020,36023,Cortland,neonatal-herpes,0,0,annual-report-pdf
2020,36023,Cortland,pertussis,0,0,annual-report-pdf
2020,36023,Cortland,q-fever,0,0,annual-report-pdf
2020,36023,Cortland,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2020,36023,Cortland,salmonellosis,4,0,annual-report-pdf
2020,36023,Cortland,shigellosis,0,0,annual-report-pdf
2020,36023,Cortland,strep-a-invasive,3,0,annual-report-pdf
2020,36023,Cortland,strep-b-invasive,7,0,annual-report-pdf
2020,36023,Cortland,strep-pneumo-invasive,6,0,annual-report-pdf
2020,36023,Cortland,syphilis-early,1,0,annual-report-pdf
2020,36023,Cortland,syphilis-late,1,0,annual-report-pdf
2020,36023,Cortland,tetanus,0,0,annual-report-pdf
2020,36023,Cortland,toxic-shock-syndrome,0,0,annual-report-pdf
2020,36023,Cortland,tuberculosis,0,0,annual-report-pdf
2020,36023,Cortland,tularemia,0,0,annual-report-pdf
2020,36023,Cortland,typhoid-fever,0,0,annual-report-pdf
2020,36023,Cortland,vibriosis,0,0,annual-report-pdf
2020,36023,Cortland,visa-staph,0,0,annual-report-pdf
2020,36023,Cortland,west-nile-fever,0,0,annual-report-pdf
2020,36023,Cortland,west-nile-virus,0,0,annual-report-pdf
2020,36023,Cortland,yersiniosis,0,0,annual-report-pdf
2020,36025,Delaware,acute-flaccid-myelitis,0,0,annual-report-pdf
2020,36025,Delaware,amebiasis,1,0,annual-report-pdf
2020,36025,Delaware,anaplasmosis,15,0,annual-report-pdf
2020,36025,Delaware,babesiosis,2,0,annual-report-pdf
2020,36025,Delaware,brucellosis,0,0,annual-report-pdf
2020,36025,Delaware,campylobacteriosis,15,0,annual-report-pdf
2020,36025,Delaware,candida-auris,0,0,annual-report-pdf
2020,36025,Delaware,chikungunya,0,0,annual-report-pdf
2020,36025,Delaware,chlamydia,62,0,annual-report-pdf
2020,36025,Delaware,cryptosporidiosis,5,0,annual-report-pdf
2020,36025,Delaware,cyclosporiasis,1,0,annual-report-pdf
2020,36025,Delaware,dengue-fever,0,0,annual-report-pdf
2020,36025,Delaware,e-coli-stec,6,0,annual-report-pdf
2020,36025,Delaware,ehrlichiosis,1,0,annual-report-pdf
2020,36025,Delaware,giardiasis,14,0,annual-report-pdf
2020,36025,Delaware,gonorrhea,14,0,annual-report-pdf
2020,36025,Delaware,haemophilus-influenzae,0,0,annual-report-pdf
2020,36025,Delaware,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2020,36025,Delaware,hepatitis-a,0,0,annual-report-pdf
2020,36025,Delaware,hepatitis-b-acute,0,0,annual-report-pdf
2020,36025,Delaware,hepatitis-b-chronic,1,0,annual-report-pdf
2020,36025,Delaware,hepatitis-c-acute,0,0,annual-report-pdf
2020,36025,Delaware,hepatitis-c-chronic,8,0,annual-report-pdf
2020,36025,Delaware,influenza,456,0,annual-report-pdf
2020,36025,Delaware,legionellosis,1,0,annual-report-pdf
2020,36025,Delaware,listeriosis,0,0,annual-report-pdf
2020,36025,Delaware,lyme-disease,62,0,annual-report-pdf
2020,36025,Delaware,malaria,0,0,annual-report-pdf
2020,36025,Delaware,measles,0,0,annual-report-pdf
2020,36025,Delaware,meningitis-aseptic,1,0,annual-report-pdf
2020,36025,Delaware,meningitis-bacterial,0,0,annual-report-pdf
2020,36025,Delaware,meningococcal,0,0,annual-report-pdf
2020,36025,Delaware,mumps,0,0,annual-report-pdf
2020,36025,Delaware,neonatal-herpes,0,0,annual-report-pdf
2020,36025,Delaware,pertussis,0,0,annual-report-pdf
2020,36025,Delaware,q-fever,0,0,annual-report-pdf
2020,36025,Delaware,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2020,36025,Delaware,salmonellosis,2,0,annual-report-pdf
2020,36025,Delaware,shigellosis,1,0,annual-report-pdf
2020,36025,Delaware,strep-a-invasive,1,0,annual-report-pdf
2020,36025,Delaware,strep-b-invasive,6,0,annual-report-pdf
2020,36025,Delaware,strep-pneumo-invasive,3,0,annual-report-pdf
2020,36025,Delaware,syphilis-early,1,0,annual-report-pdf
2020,36025,Delaware,syphilis-late,0,0,annual-report-pdf
2020,36025,Delaware,tetanus,0,0,annual-report-pdf
2020,36025,Delaware,toxic-shock-syndrome,0,0,annual-report-pdf
2020,36025,Delaware,tuberculosis,0,0,annual-report-pdf
2020,36025,Delaware,tularemia,0,0,annual-report-pdf
2020,36025,Delaware,typhoid-fever,0,0,annual-report-pdf
2020,36025,Delaware,vibriosis,0,0,annual-report-pdf
2020,36025,Delaware,visa-staph,0,0,annual-report-pdf
2020,36025,Delaware,west-nile-fever,0,0,annual-report-pdf
2020,36025,Delaware,west-nile-virus,0,0,annual-report-pdf
2020,36025,Delaware,yersiniosis,2,0,annual-report-pdf
2020,36027,Dutchess,acute-flaccid-myelitis,0,0,annual-report-pdf
2020,36027,Dutchess,amebiasis,4,0,annual-report-pdf
2020,36027,Dutchess,anaplasmosis,35,0,annual-report-pdf
2020,36027,Dutchess,babesiosis,24,0,annual-report-pdf
2020,36027,Dutchess,brucellosis,0,0,annual-report-pdf
2020,36027,Dutchess,campylobacteriosis,37,0,annual-report-pdf
2020,36027,Dutchess,candida-auris,7,0,annual-report-pdf
2020,36027,Dutchess,chikungunya,0,0,annual-report-pdf
2020,36027,Dutchess,chlamydia,891,0,annual-report-pdf
2020,36027,Dutchess,cryptosporidiosis,13,0,annual-report-pdf
2020,36027,Dutchess,cyclosporiasis,3,0,annual-report-pdf
2020,36027,Dutchess,dengue-fever,0,0,annual-report-pdf
2020,36027,Dutchess,e-coli-stec,3,0,annual-report-pdf
2020,36027,Dutchess,ehrlichiosis,0,0,annual-report-pdf
2020,36027,Dutchess,giardiasis,24,0,annual-report-pdf
2020,36027,Dutchess,gonorrhea,302,0,annual-report-pdf
2020,36027,Dutchess,haemophilus-influenzae,3,0,annual-report-pdf
2020,36027,Dutchess,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2020,36027,Dutchess,hepatitis-a,10,0,annual-report-pdf
2020,36027,Dutchess,hepatitis-b-acute,2,0,annual-report-pdf
2020,36027,Dutchess,hepatitis-b-chronic,47,0,annual-report-pdf
2020,36027,Dutchess,hepatitis-c-acute,13,0,annual-report-pdf
2020,36027,Dutchess,hepatitis-c-chronic,113,0,annual-report-pdf
2020,36027,Dutchess,influenza,1139,0,annual-report-pdf
2020,36027,Dutchess,legionellosis,4,0,annual-report-pdf
2020,36027,Dutchess,listeriosis,1,0,annual-report-pdf
2020,36027,Dutchess,lyme-disease,198,0,annual-report-pdf
2020,36027,Dutchess,malaria,1,0,annual-report-pdf
2020,36027,Dutchess,measles,0,0,annual-report-pdf
2020,36027,Dutchess,meningitis-aseptic,0,0,annual-report-pdf
2020,36027,Dutchess,meningitis-bacterial,0,0,annual-report-pdf
2020,36027,Dutchess,meningococcal,0,0,annual-report-pdf
2020,36027,Dutchess,mumps,0,0,annual-report-pdf
2020,36027,Dutchess,neonatal-herpes,1,0,annual-report-pdf
2020,36027,Dutchess,pertussis,0,0,annual-report-pdf
2020,36027,Dutchess,q-fever,0,0,annual-report-pdf
2020,36027,Dutchess,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2020,36027,Dutchess,salmonellosis,24,0,annual-report-pdf
2020,36027,Dutchess,shigellosis,4,0,annual-report-pdf
2020,36027,Dutchess,strep-a-invasive,4,0,annual-report-pdf
2020,36027,Dutchess,strep-b-invasive,27,0,annual-report-pdf
2020,36027,Dutchess,strep-pneumo-invasive,12,0,annual-report-pdf
2020,36027,Dutchess,syphilis-early,69,0,annual-report-pdf
2020,36027,Dutchess,syphilis-late,3,0,annual-report-pdf
2020,36027,Dutchess,tetanus,0,0,annual-report-pdf
2020,36027,Dutchess,toxic-shock-syndrome,0,0,annual-report-pdf
2020,36027,Dutchess,tuberculosis,2,0,annual-report-pdf
2020,36027,Dutchess,tularemia,0,0,annual-report-pdf
2020,36027,Dutchess,typhoid-fever,0,0,annual-report-pdf
2020,36027,Dutchess,vibriosis,1,0,annual-report-pdf
2020,36027,Dutchess,visa-staph,0,0,annual-report-pdf
2020,36027,Dutchess,west-nile-fever,0,0,annual-report-pdf
2020,36027,Dutchess,west-nile-virus,0,0,annual-report-pdf
2020,36027,Dutchess,yersiniosis,12,0,annual-report-pdf
2020,36029,Erie,acute-flaccid-myelitis,0,0,annual-report-pdf
2020,36029,Erie,amebiasis,4,0,annual-report-pdf
2020,36029,Erie,anaplasmosis,2,0,annual-report-pdf
2020,36029,Erie,babesiosis,0,0,annual-report-pdf
2020,36029,Erie,brucellosis,0,0,annual-report-pdf
2020,36029,Erie,campylobacteriosis,73,0,annual-report-pdf
2020,36029,Erie,candida-auris,0,0,annual-report-pdf
2020,36029,Erie,chikungunya,0,0,annual-report-pdf
2020,36029,Erie,chlamydia,4963,0,annual-report-pdf
2020,36029,Erie,cryptosporidiosis,13,0,annual-report-pdf
2020,36029,Erie,cyclosporiasis,0,0,annual-report-pdf
2020,36029,Erie,dengue-fever,1,0,annual-report-pdf
2020,36029,Erie,e-coli-stec,14,0,annual-report-pdf
2020,36029,Erie,ehrlichiosis,0,0,annual-report-pdf
2020,36029,Erie,giardiasis,33,0,annual-report-pdf
2020,36029,Erie,gonorrhea,3039,0,annual-report-pdf
2020,36029,Erie,haemophilus-influenzae,11,0,annual-report-pdf
2020,36029,Erie,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2020,36029,Erie,hepatitis-a,2,0,annual-report-pdf
2020,36029,Erie,hepatitis-b-acute,0,0,annual-report-pdf
2020,36029,Erie,hepatitis-b-chronic,137,0,annual-report-pdf
2020,36029,Erie,hepatitis-c-acute,12,0,annual-report-pdf
2020,36029,Erie,hepatitis-c-chronic,302,0,annual-report-pdf
2020,36029,Erie,influenza,5169,0,annual-report-pdf
2020,36029,Erie,legionellosis,79,0,annual-report-pdf
2020,36029,Erie,listeriosis,3,0,annual-report-pdf
2020,36029,Erie,lyme-disease,129,0,annual-report-pdf
2020,36029,Erie,malaria,3,0,annual-report-pdf
2020,36029,Erie,measles,0,0,annual-report-pdf
2020,36029,Erie,meningitis-aseptic,1,0,annual-report-pdf
2020,36029,Erie,meningitis-bacterial,1,0,annual-report-pdf
2020,36029,Erie,meningococcal,1,0,annual-report-pdf
2020,36029,Erie,mumps,2,0,annual-report-pdf
2020,36029,Erie,neonatal-herpes,0,0,annual-report-pdf
